2024/01/21-05:54:37.961696,1705784077.961556323,140,1,0,1,21,0,0,0,0,1,0
2024/01/21-05:54:37.977182,1705784077.977082109,100,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:37.992912,1705784077.992809038,103,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.8781,1705784078.008719510,62,2,0,1,22,0,0,0,0,2,0
2024/01/21-05:54:38.24294,1705784078.024165956,128,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.39821,1705784078.039677146,144,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.55418,1705784078.055333046,85,1,0,3,21,0,0,0,0,1,0
2024/01/21-05:54:38.71203,1705784078.071050547,152,2,0,2,21,0,0,1,0,2,0
2024/01/21-05:54:38.86975,1705784078.086832371,143,1,0,1,22,0,0,1,0,1,0
2024/01/21-05:54:38.102801,1705784078.102696398,105,1,0,2,23,0,0,2,0,1,0
2024/01/21-05:54:38.118307,1705784078.118186286,121,2,0,1,21,0,0,1,0,2,0
2024/01/21-05:54:38.134074,1705784078.133929767,144,2,0,2,22,0,0,2,0,2,0
2024/01/21-05:54:38.149746,1705784078.149685610,61,1,0,2,22,0,0,2,0,1,0
2024/01/21-05:54:38.165190,1705784078.165119206,71,2,0,1,21,0,0,1,0,2,0
2024/01/21-05:54:38.180948,1705784078.180805906,142,1,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:38.196863,1705784078.196725388,138,2,0,2,22,0,0,2,0,2,0
2024/01/21-05:54:38.212321,1705784078.212247891,73,1,0,2,22,0,0,2,0,1,0
2024/01/21-05:54:38.227797,1705784078.227704255,93,2,0,1,21,0,0,1,0,2,0
2024/01/21-05:54:38.243412,1705784078.243335641,76,1,0,2,22,0,0,2,0,1,0
2024/01/21-05:54:38.259161,1705784078.259037916,123,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.274600,1705784078.274536395,63,1,0,1,21,0,0,0,0,1,0
2024/01/21-05:54:38.290371,1705784078.290224911,146,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.306125,1705784078.306011065,113,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.321872,1705784078.321751683,121,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.337804,1705784078.337694771,109,1,0,2,23,0,0,0,0,1,0
2024/01/21-05:54:38.353501,1705784078.353408011,93,1,0,2,21,0,0,0,0,1,0
2024/01/21-05:54:38.368996,1705784078.368876178,120,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.384849,1705784078.384722745,126,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.400328,1705784078.400234912,93,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.415819,1705784078.415711530,107,1,0,2,21,0,0,0,0,1,0
2024/01/21-05:54:38.431436,1705784078.431334326,102,2,0,1,22,0,0,0,0,2,0
2024/01/21-05:54:38.447206,1705784078.447082556,123,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.462960,1705784078.462837422,123,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.478400,1705784078.478335900,64,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.493901,1705784078.493784581,117,2,0,1,21,0,0,0,0,2,0
2024/01/21-05:54:38.509817,1705784078.509708812,108,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.525494,1705784078.525422471,72,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.541249,1705784078.541128168,121,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.556944,1705784078.556865922,78,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.572909,1705784078.572776883,132,2,0,1,23,0,0,0,0,2,0
2024/01/21-05:54:38.588358,1705784078.588284301,73,2,0,1,21,0,0,1,0,2,0
2024/01/21-05:54:38.603801,1705784078.603729281,71,2,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.619475,1705784078.619343975,131,1,0,2,21,0,0,0,0,2,0
2024/01/21-05:54:38.635007,1705784078.634859913,147,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.650786,1705784078.650713674,72,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.666531,1705784078.666398978,132,2,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.682038,1705784078.681916313,122,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.697569,1705784078.697442588,126,1,0,2,21,0,0,1,0,2,0
2024/01/21-05:54:38.713311,1705784078.713193193,118,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.729052,1705784078.728937163,114,2,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.744857,1705784078.744750626,106,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.760361,1705784078.760243377,118,2,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.775879,1705784078.775745557,133,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.791376,1705784078.791263381,113,1,0,2,21,0,0,0,0,1,0
2024/01/21-05:54:38.806878,1705784078.806761370,116,1,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:38.822600,1705784078.822474051,126,2,0,1,22,0,0,0,0,2,0
2024/01/21-05:54:38.838286,1705784078.838224168,62,2,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.854050,1705784078.853916595,133,1,0,1,22,0,0,0,0,2,0
2024/01/21-05:54:38.869789,1705784078.869718743,70,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.885314,1705784078.885174548,139,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.900787,1705784078.900701312,86,2,0,2,20,1,0,0,0,1,0
2024/01/21-05:54:38.916286,1705784078.916171365,115,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.931815,1705784078.931671659,143,1,0,1,21,0,0,0,0,2,0
2024/01/21-05:54:38.947496,1705784078.947357940,138,2,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:38.963233,1705784078.963130336,103,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:38.978970,1705784078.978859081,111,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:38.994495,1705784078.994355603,140,2,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:39.10001,1705784079.009880970,120,1,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:39.25819,1705784079.025717690,102,2,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:39.41317,1705784079.041204225,113,1,0,2,21,0,0,0,0,2,0
2024/01/21-05:54:39.56827,1705784079.056703192,124,2,0,2,21,0,0,1,0,2,0
2024/01/21-05:54:39.72342,1705784079.072212007,130,2,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:39.87856,1705784079.087727387,129,1,0,2,22,0,0,0,0,2,0
2024/01/21-05:54:39.103370,1705784079.103240043,130,2,0,2,21,0,0,0,0,1,0
2024/01/21-05:54:39.118841,1705784079.118754933,86,1,0,1,21,0,0,2,0,1,0
2024/01/21-05:54:39.134590,1705784079.134453507,137,2,0,1,22,0,0,1,0,2,0
2024/01/21-05:54:39.150336,1705784079.150230582,105,1,0,2,22,0,0,2,0,1,0
2024/01/21-05:54:39.166104,1705784079.165970711,133,2,0,2,22,0,0,1,0,2,0
2024/01/21-05:54:39.181875,1705784079.181750649,124,1,0,1,22,0,0,2,0,2,0
2024/01/21-05:54:39.197615,1705784079.197481908,133,2,0,2,22,0,0,2,0,1,0
2024/01/21-05:54:39.213125,1705784079.213000152,124,2,0,1,21,0,0,0,0,2,0
2024/01/21-05:54:39.228598,1705784079.228509944,88,1,0,2,22,0,0,0,0,1,0
2024/01/21-05:54:39.244093,1705784079.243981324,112,1,0,2,22,0,0,1,0,2,0
2024/01/21-05:54:39.259589,1705784079.259477358,112,2,0,2,21,0,0,2,0,1,0
2024/01/21-05:54:39.275351,1705784079.275238928,112,2,0,1,22,0,0,1,0,2,0
2024/01/21-05:54:39.290876,1705784079.290735870,140,1,0,1,22,0,0,2,0,1,0
2024/01/21-05:54:39.306375,1705784079.306261237,114,1,0,2,21,0,0,1,0,2,0
2024/01/21-05:54:39.322134,1705784079.322009886,124,2,0,2,22,0,0,2,0,1,0
2024/01/21-05:54:39.337814,1705784079.337728783,85,2,0,1,22,0,0,1,0,2,0
2024/01/21-05:54:39.353496,1705784079.353424563,71,1,0,2,22,0,0,2,0,1,0
2024/01/21-05:54:39.369190,1705784079.369115035,75,1,0,2,22,0,0,2,0,2,0
2024/01/21-05:54:39.384906,1705784079.384776174,130,2,0,1,22,0,0,1,0,1,0
2024/01/21-05:54:39.400370,1705784079.400291693,78,1,0,3,22,0,0,2,0,1,0
2024/01/21-05:54:39.415869,1705784079.415754063,115,1,0,1,21,0,0,1,0,2,0
2024/01/21-05:54:39.431386,1705784079.431253938,132,2,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:39.447084,1705784079.447002658,81,1,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:39.462582,1705784079.462467891,114,2,0,1,21,0,0,2,0,2,0
2024/01/21-05:54:39.478357,1705784079.478219893,137,1,0,1,22,0,0,2,0,2,0
2024/01/21-05:54:39.494133,1705784079.493988448,144,2,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:39.509838,1705784079.509736189,102,2,0,2,22,0,0,2,0,2,0
2024/01/21-05:54:39.525342,1705784079.525222795,119,1,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:39.541089,1705784079.540966695,122,1,0,2,22,0,0,2,0,2,0
2024/01/21-05:54:39.556902,1705784079.556806278,96,2,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:39.572556,1705784079.572490115,66,1,0,2,21,0,0,2,0,1,0
2024/01/21-05:54:39.588028,1705784079.587939355,88,2,0,1,22,0,0,2,0,2,0
2024/01/21-05:54:39.603482,1705784079.603411712,70,1,0,2,21,0,0,1,0,2,0
2024/01/21-05:54:39.618998,1705784079.618866191,132,2,0,1,22,0,0,1,0,1,0
2024/01/21-05:54:39.634519,1705784079.634382059,137,1,0,3,21,0,0,2,0,1,0
2024/01/21-05:54:39.650262,1705784079.650141185,121,2,0,1,22,0,0,2,0,2,0
2024/01/21-05:54:39.665708,1705784079.665646228,62,1,0,2,22,0,0,1,0,1,0
2024/01/21-05:54:39.681482,1705784079.681396275,86,1,0,2,22,0,0,2,0,1,0
2024/01/21-05:54:39.697256,1705784079.697114194,142,1,0,3,22,0,0,1,0,1,0
2024/01/21-05:54:39.713015,1705784079.712884215,131,2,0,1,22,0,0,2,0,2,0
2024/01/21-05:54:39.728543,1705784079.728401062,142,1,0,2,21,0,0,1,0,1,0
2024/01/21-05:54:39.744030,1705784079.743929781,101,2,0,1,22,0,0,1,0,2,0
2024/01/21-05:54:39.759555,1705784079.759415408,140,1,0,2,21,0,0,1,0,2,0
2024/01/21-05:54:39.775002,1705784079.774939379,62,2,0,1,22,0,0,0,0,1,0
2024/01/21-05:54:39.790834,1705784079.790761362,73,2,0,2,22,0,0,0,0,1,0
